Year,Region and country of birth,Total Permanent Residents,Percentage,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2009,Gibraltar,8,0.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Greece,798,0.07,0,0,9,0,103,5,29,0,0,77,15,0,0,44,7,4,0,0,6,3,26,62,16,4,0,6,0,0,6,4,49,0,171,12,0,6,6,0,27,0,7,0,5,35,0,0,24,9,0,10,0
2009,Grenada,748,0.07,0,0,0,0,17,0,9,0,0,41,17,0,0,3,3,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,29,0,514,7,0,0,0,0,11,0,0,0,0,31,0,0,9,3,0,0,0
2009,Guadeloupe,32,0.0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Guam,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Guatemala,12187,1.08,119,14,189,68,4282,100,187,37,23,884,368,0,10,472,76,88,66,51,63,8,308,388,68,90,11,102,4,151,227,9,499,30,715,175,0,91,66,150,110,254,52,39,117,641,106,5,389,198,5,59,6
2009,Guinea,1725,0.15,7,0,3,0,31,22,11,4,6,17,120,0,0,26,47,4,10,5,0,3,111,34,21,55,0,6,0,5,4,3,47,3,743,20,3,65,0,0,90,30,0,0,33,63,0,0,35,24,0,6,0
2009,Guinea-Bissau,20,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2009,Guyana,6670,0.59,10,0,9,0,71,12,104,8,12,614,144,0,0,16,4,4,0,0,7,0,242,58,15,110,0,6,0,0,6,0,547,0,4363,35,0,37,7,0,75,0,5,0,17,58,0,0,38,6,0,5,0
2009,Haiti,24280,2.15,11,0,14,5,103,20,519,97,0,13403,333,0,10,142,40,18,17,18,35,7,288,1948,41,17,5,30,8,4,20,18,1775,16,4229,55,5,37,8,27,406,67,18,4,32,82,22,3,82,44,0,19,0
2009,Honduras,6404,0.57,22,0,74,26,798,39,53,4,14,1381,130,3,6,134,52,30,42,19,276,3,171,170,28,34,15,45,0,18,55,4,404,8,718,187,0,31,27,18,57,8,36,6,47,818,10,0,273,51,0,30,0
2009,Hong Kong,2651,0.23,8,0,18,4,1157,14,21,0,0,47,29,41,0,66,5,6,9,5,7,0,48,114,13,13,0,9,3,0,25,5,96,0,449,20,0,30,9,12,35,4,6,0,11,114,12,0,24,135,0,13,0
2009,Hungary,1314,0.12,6,3,19,0,232,15,34,0,3,274,17,6,0,37,23,0,0,4,5,4,26,21,13,12,0,6,0,0,27,3,73,0,207,25,0,30,0,8,28,0,10,0,12,39,8,0,28,19,0,17,0
2009,Iceland,131,0.01,0,0,0,0,28,0,0,0,0,22,15,0,0,0,3,0,0,0,0,4,0,8,0,0,3,0,0,0,0,0,3,0,9,0,0,0,6,0,4,0,0,0,0,3,0,0,3,0,0,0,0
2009,India,57304,5.07,291,4,553,175,12826,322,866,231,44,1675,1856,38,28,3946,657,174,281,270,242,30,1518,1666,1294,596,204,377,15,102,244,148,7080,73,4410,1026,29,1101,312,396,2142,75,309,24,550,4716,137,29,1944,1670,55,509,19
2009,Indonesia,3679,0.33,17,5,59,10,1522,83,13,5,8,67,98,31,9,75,21,11,28,8,12,0,79,45,31,38,4,11,3,4,43,68,105,9,329,27,3,53,30,32,157,4,0,0,20,190,11,6,80,191,0,9,0
2009,Iran,18553,1.64,45,3,279,14,11227,124,80,11,23,310,333,10,63,322,49,21,70,51,38,10,531,208,105,99,14,69,0,13,171,21,198,42,495,164,0,133,80,101,120,11,22,3,152,1481,149,0,658,371,17,30,5
2009,Iraq,12110,1.07,44,3,751,15,2768,150,71,0,29,175,217,0,116,760,24,54,69,133,31,23,127,139,2691,68,5,192,5,86,38,38,91,50,289,177,46,153,56,50,231,19,54,23,232,813,112,30,559,244,8,45,3
2009,Ireland,1637,0.14,0,0,16,0,279,19,40,0,6,90,27,4,3,85,13,10,5,14,3,3,27,235,13,12,6,7,3,0,12,9,48,0,362,25,0,22,0,17,50,6,0,0,5,47,3,0,37,47,3,6,0
2009,Israel,5612,0.5,16,0,59,6,1412,39,36,6,6,624,132,12,0,170,20,18,13,16,38,0,95,238,70,20,0,33,0,3,98,6,360,14,1152,53,0,89,10,36,121,8,18,0,42,277,7,0,64,142,3,12,0
2009,Italy,2892,0.26,11,3,31,3,465,46,59,12,27,370,53,11,7,104,23,7,18,3,11,3,59,130,57,13,0,9,0,0,26,9,150,12,520,61,0,37,5,22,101,16,23,0,11,140,13,0,93,67,5,17,0
2009,Jamaica,21783,1.93,68,3,77,4,324,59,1031,67,83,6655,973,7,3,260,51,14,12,16,69,20,693,587,116,40,55,65,4,4,40,20,1309,6,7104,202,0,114,10,12,573,28,158,0,50,344,3,23,289,44,13,50,0
2009,Japan,7690,0.68,26,11,82,19,2339,84,63,7,27,230,141,534,28,237,48,18,38,65,29,12,130,173,185,68,12,46,12,20,107,13,231,14,857,128,6,142,35,127,149,4,36,3,59,296,55,12,156,431,18,38,6
2009,Jordan,4282,0.38,42,0,53,17,625,27,36,8,7,212,56,0,3,560,51,11,15,45,92,4,53,40,238,40,9,45,0,9,21,0,238,36,355,140,0,294,24,13,86,3,33,0,92,370,24,0,126,49,5,34,0
2009,Kazakhstan,1562,0.14,11,9,31,4,221,25,12,0,6,85,30,0,7,56,14,6,5,15,12,4,35,72,20,25,0,14,4,0,7,6,77,6,246,29,0,38,4,47,92,3,14,0,9,81,5,6,58,95,0,10,0
2009,Kenya,9880,0.87,133,6,248,10,660,128,42,126,25,135,512,6,30,137,118,77,192,177,20,177,383,589,100,1159,4,272,0,84,28,110,332,11,306,223,68,449,63,121,269,17,23,42,135,1085,107,19,201,618,7,91,0
2009,Kiribati,10,0.0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Korea, North",67,0.01,0,0,5,0,10,4,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
2009,"Korea, South",25859,2.29,245,71,181,46,8729,242,172,44,19,549,1350,264,19,954,138,75,84,89,73,12,866,452,410,143,28,164,13,25,193,39,2024,39,2294,424,16,254,88,205,517,26,87,10,193,1293,76,12,1446,919,25,100,6
2009,Kuwait,1124,0.1,7,0,15,3,164,11,0,0,0,69,44,0,0,79,13,9,19,4,25,0,25,18,57,7,3,9,0,0,8,0,50,0,124,26,0,60,12,10,16,0,3,0,21,126,7,0,42,25,0,3,0
2009,Kyrgyzstan,574,0.05,3,8,7,0,70,6,7,0,3,25,5,4,0,21,4,0,0,5,5,0,5,17,5,22,0,5,0,0,7,6,21,0,100,3,0,18,0,19,33,0,6,0,4,17,5,0,24,53,0,8,0
2009,Laos,1688,0.15,4,27,7,34,351,20,20,0,0,43,40,16,0,28,0,30,26,0,15,0,3,22,32,324,0,4,0,10,18,4,6,0,13,44,0,32,6,24,21,22,9,0,57,86,11,0,27,70,0,172,0
2009,Latvia,444,0.04,0,0,3,0,70,4,11,0,0,37,19,0,0,33,6,0,0,0,0,0,13,14,4,6,0,0,0,3,0,0,29,0,72,7,0,9,3,4,10,0,0,0,0,17,0,0,9,34,0,10,0
2009,Lebanon,3831,0.34,19,0,65,9,730,24,41,7,9,209,57,0,3,83,20,18,14,14,20,5,45,247,829,37,4,16,0,11,38,18,156,0,219,42,8,162,20,21,74,21,21,3,24,251,7,0,141,47,0,10,0
2009,Lesotho,14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Liberia,7641,0.68,19,0,195,0,153,85,68,84,16,144,342,0,8,125,82,118,15,72,18,0,441,292,118,1013,0,130,0,22,23,43,510,6,500,266,43,144,20,36,1277,284,33,52,63,403,34,5,209,57,0,66,0
2009,Libya,296,0.03,0,0,12,0,51,8,0,0,0,13,9,0,0,7,0,0,3,3,8,0,7,6,11,0,0,13,0,3,3,0,8,0,32,7,0,11,0,4,9,0,0,0,4,23,0,0,7,14,0,0,0
2009,Liechtenstein,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Lithuania,1069,0.09,0,0,3,0,88,19,25,0,0,88,32,0,0,392,12,0,3,0,4,0,9,44,10,13,0,5,0,0,6,4,66,0,95,19,0,16,0,0,30,4,0,0,6,16,5,0,17,6,0,8,0
2009,Luxembourg,30,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0
2009,Macau,158,0.01,0,0,4,0,84,0,0,0,0,0,0,10,0,6,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0
2009,Macedonia,1128,0.1,0,19,16,0,37,8,63,0,0,47,6,0,0,171,57,4,6,3,0,0,0,15,93,3,0,8,0,0,12,8,229,0,166,0,4,32,3,3,20,0,0,0,0,25,0,0,10,0,0,46,0
2009,Madagascar,71,0.01,3,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,18,4,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0
2009,Malawi,164,0.01,0,0,0,4,13,0,0,0,0,0,0,0,0,10,23,0,0,0,0,0,17,0,9,0,0,4,0,0,0,0,0,0,7,5,0,7,0,0,5,0,0,0,0,20,0,0,7,0,0,0,0
2009,Malaysia,2014,0.18,15,0,38,8,445,29,13,3,5,68,67,16,0,69,104,7,24,10,12,0,54,27,43,22,9,29,0,5,8,0,69,4,297,23,0,30,21,8,39,0,8,0,18,216,11,3,42,64,0,17,0
2009,Maldives,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Mali,576,0.05,5,0,8,0,17,16,5,0,10,9,25,0,0,9,18,6,0,0,0,0,35,5,7,4,0,0,0,0,0,0,9,0,234,14,0,25,3,0,62,4,0,0,4,10,0,0,11,4,0,5,0
2009,Malta,58,0.01,0,0,0,0,14,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2009,Marshall Islands,48,0.0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0
2009,Martinique,24,0.0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Mauritania,597,0.05,0,0,7,0,7,55,0,0,6,0,17,0,0,23,7,0,0,27,0,0,14,6,9,0,0,15,0,0,4,0,3,0,157,0,0,154,0,0,28,3,0,0,14,6,0,0,12,11,0,0,0
2009,Mauritius,110,0.01,0,0,4,0,19,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,6,0,0,0,0,8,0,0,14,3,0,4,0
2009,Mexico,164920,14.58,450,71,9168,1129,59814,3433,276,190,40,4407,3325,66,989,9202,1312,890,1448,339,393,9,604,226,1168,869,260,651,50,866,3207,49,1123,2137,1858,2923,14,515,1614,2043,794,55,654,42,1010,38597,1386,10,1005,2710,31,1276,109
2009,"Micronesia, Federated States",16,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Moldova,2295,0.2,12,7,25,0,465,31,7,7,0,148,83,0,4,78,13,0,0,0,5,7,14,155,12,92,4,18,0,0,23,0,41,0,188,108,0,23,0,82,42,0,12,3,24,30,4,9,35,461,0,0,3
2009,Monaco,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Mongolia,831,0.07,0,3,6,0,302,40,4,0,9,11,5,5,0,85,14,3,4,5,0,0,14,7,0,3,0,5,3,0,7,0,8,0,23,10,0,14,0,0,3,0,0,0,0,19,15,0,93,70,3,20,0
2009,Montserrat,43,0.0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Morocco,5447,0.48,22,0,35,10,327,92,143,17,36,575,93,0,0,200,30,21,11,29,15,7,115,639,69,60,20,23,5,6,35,16,350,4,774,185,3,163,43,27,274,34,32,0,26,221,7,5,512,69,4,49,0
2009,Mozambique,66,0.01,0,0,4,0,10,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0
2009,Namibia,53,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,3,0,0,4,4,0,0,0
2009,Nepal,4514,0.4,39,11,61,13,597,235,112,6,16,54,119,5,11,120,22,25,52,16,14,0,300,226,54,65,4,36,0,55,20,56,101,15,596,83,3,38,30,36,98,3,13,10,16,569,33,9,375,90,7,40,0
2009,Netherlands,1499,0.13,6,0,23,10,246,27,30,0,10,160,36,7,8,48,15,8,0,8,8,8,22,42,25,19,6,15,0,4,9,10,48,10,145,27,0,36,8,22,47,7,12,9,9,135,11,6,50,73,0,21,3
2009,Netherlands Antilles,97,0.01,0,0,0,0,5,3,3,0,0,26,6,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,New Caledonia,13,0.0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,New Zealand,947,0.08,4,5,19,11,224,39,9,0,7,43,28,24,0,30,7,3,6,4,6,0,10,22,18,3,3,12,3,3,19,4,26,5,91,17,0,18,6,29,20,3,0,0,6,50,12,0,26,46,5,9,4
2009,Nicaragua,4137,0.37,8,0,27,6,923,15,23,0,7,1857,55,0,0,50,22,4,9,6,43,0,100,40,13,13,12,8,0,3,62,0,114,0,135,69,0,27,7,18,28,3,11,5,13,223,4,0,102,29,0,19,0
2009,Niger,183,0.02,3,0,0,0,3,0,0,0,0,6,3,0,0,0,28,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,24,43,0,7,0,0,19,0,0,0,0,5,0,0,3,4,0,0,0
2009,Nigeria,15253,1.35,77,9,98,22,1307,109,120,69,108,382,1176,3,8,868,287,35,62,39,57,11,1878,372,247,329,28,151,0,21,52,17,1020,11,1757,328,7,284,94,37,360,102,56,0,145,2616,15,0,252,121,8,88,7
2009,Niue,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Norway,407,0.04,0,0,8,4,83,7,11,0,3,26,5,0,5,12,0,3,0,0,5,0,5,6,0,3,0,0,0,0,5,0,8,3,40,12,3,4,3,11,5,0,0,0,0,72,0,0,12,17,0,7,0
2009,Oman,74,0.01,0,0,0,0,8,0,0,0,0,5,5,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,3,0,0,0,0,12,0,0,4,4,0,0,0
2009,Pakistan,21555,1.91,69,43,120,35,2812,76,360,82,7,637,641,8,0,1389,164,43,78,67,106,16,825,397,573,146,34,201,0,27,75,55,1490,32,4798,368,3,274,116,29,573,49,55,3,116,2605,74,8,1514,181,40,135,0
2009,Palau,16,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Panama,1806,0.16,20,7,15,9,160,13,12,4,7,435,95,6,0,37,8,4,11,11,29,6,42,37,7,10,23,6,3,7,12,0,44,5,253,53,0,28,8,5,25,12,20,0,11,156,5,0,67,36,0,11,4
2009,Papua New Guinea,19,0.0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Paraguay,530,0.05,0,0,0,0,27,6,16,0,3,120,7,0,0,0,3,0,4,0,0,0,17,6,3,0,0,0,0,3,0,0,52,0,170,16,0,3,0,6,9,0,0,0,0,9,0,0,17,12,0,0,0
2009,Peru,16957,1.5,45,13,147,27,2403,188,465,20,35,4293,391,13,55,229,78,25,37,45,34,22,527,221,53,68,32,71,9,32,155,22,2352,38,1730,295,0,155,62,77,166,39,73,8,76,627,283,9,888,179,13,70,6
2009,Philippines,60029,5.31,175,564,877,164,24937,322,370,82,77,2193,568,4013,123,2553,363,130,184,185,210,53,1157,362,586,383,124,316,66,82,2080,67,2509,151,2572,506,33,614,224,476,544,59,232,45,363,2797,173,26,1503,2169,67,286,34
2009,Poland,8754,0.77,8,6,63,4,388,78,506,13,11,416,76,14,10,2902,42,7,10,14,12,9,80,233,170,35,5,24,3,13,80,10,1009,8,1579,51,0,68,6,22,257,30,26,4,28,128,10,5,113,84,6,71,0
2009,Portugal,946,0.08,3,0,4,0,104,4,41,0,0,78,5,3,3,7,0,0,0,0,3,3,13,186,6,4,0,0,0,0,3,10,210,0,90,7,0,5,0,3,10,66,3,0,3,22,0,4,19,9,0,0,0
2009,Puerto Rico,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Qatar,134,0.01,0,0,0,0,11,0,0,0,0,11,5,0,0,11,0,0,6,0,0,0,5,5,7,0,0,3,0,6,0,0,5,0,4,5,0,0,0,0,3,0,0,0,0,19,0,0,6,5,0,0,0
2009,Reunion,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Romania,4910,0.43,19,0,145,10,690,56,67,9,7,466,230,5,18,479,32,13,6,13,41,8,79,126,267,30,7,30,5,4,79,19,146,9,453,75,3,163,12,113,137,9,60,0,55,207,15,13,164,255,5,35,7
2009,Russia,8238,0.73,40,23,94,13,1263,180,133,16,34,409,142,9,50,340,99,47,38,87,48,23,265,360,163,180,18,83,11,18,47,41,360,25,1128,131,0,169,39,125,363,19,61,14,97,359,46,11,261,633,10,98,7
2009,Rwanda,952,0.08,4,0,77,0,30,22,11,0,0,15,36,0,35,49,19,9,6,18,0,11,8,31,56,0,0,9,0,4,0,19,10,3,51,15,13,39,0,10,30,3,0,10,44,132,31,15,29,33,0,8,0
2009,Saint Helena,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Saint Kitts-Nevis,310,0.03,4,0,0,0,0,0,9,0,0,52,8,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,11,0,87,0,0,0,0,0,0,0,4,0,0,6,0,0,4,0,0,0,0
2009,Saint Lucia,1027,0.09,3,0,0,0,16,0,67,0,0,111,30,0,0,6,4,0,0,3,14,0,20,27,4,0,0,0,0,0,0,0,33,0,482,10,0,3,0,0,16,0,0,0,3,36,0,0,11,4,0,3,0
2009,Saint Vincent and the Grenadines,591,0.05,3,0,0,0,14,0,8,4,0,40,13,0,0,0,0,0,0,0,0,0,17,16,0,0,0,0,0,0,0,0,27,0,359,15,0,0,0,0,25,0,0,0,4,9,0,0,12,0,0,0,0
2009,Samoa,250,0.02,0,14,0,0,78,0,0,0,0,0,3,46,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,29,0,0,44,0,0,0
2009,Sao Tome and Principe,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2009,Saudi Arabia,1418,0.13,10,0,21,5,215,20,19,9,3,65,28,0,0,88,15,21,21,4,6,3,29,27,58,27,4,26,0,0,8,0,81,0,107,27,0,63,12,17,25,0,8,0,14,169,9,0,90,40,0,9,0
2009,Senegal,1524,0.13,7,3,10,0,65,23,9,5,15,29,108,0,0,20,37,0,4,48,0,0,116,45,35,10,0,13,0,6,12,3,62,0,370,67,0,122,6,5,40,44,0,5,21,60,0,0,53,23,0,12,0
2009,Serbia and Montenegro1,3166,0.28,7,3,59,7,256,31,86,0,25,164,57,4,10,353,33,7,6,28,4,5,58,68,177,14,3,35,0,10,32,12,135,5,865,40,5,70,14,9,90,14,12,5,25,148,10,0,56,51,0,50,0
2009,Seychelles,10,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Sierra Leone,2687,0.24,5,4,44,0,127,17,10,14,33,36,114,0,0,26,17,22,6,7,0,0,501,68,18,45,0,21,0,0,6,13,187,8,366,55,12,117,0,4,282,11,0,6,9,126,4,0,298,35,4,3,0
2009,Singapore,832,0.07,5,0,8,0,268,7,12,0,0,18,11,14,10,38,10,3,4,3,5,0,18,35,10,9,0,4,0,0,13,0,48,0,71,9,0,10,7,5,15,0,3,0,0,62,0,0,25,47,0,7,0
2009,Slovakia,706,0.06,8,0,11,0,60,17,15,4,3,75,20,0,0,43,3,4,0,0,0,0,12,19,9,7,0,0,0,0,9,0,118,0,106,17,0,11,4,11,18,3,0,0,9,25,5,3,13,17,0,7,0
2009,Slovenia,108,0.01,0,0,0,0,19,0,0,0,0,14,5,0,0,8,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
2009,Solomon Islands,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Somalia,13390,1.18,0,4,509,0,518,475,24,0,5,7,231,0,44,196,62,85,176,271,3,422,41,264,121,4173,0,269,0,420,15,43,3,0,236,74,112,1470,7,266,83,0,3,55,364,512,157,60,170,1236,0,199,0
2009,South Africa,3171,0.28,19,3,62,12,531,68,45,6,9,341,154,9,5,89,46,9,27,23,6,8,78,83,48,51,8,44,9,5,33,12,108,13,221,119,9,69,15,18,89,4,58,19,52,276,36,8,79,94,0,35,0
2009,"Soviet Union, former",5911,0.52,26,40,83,9,944,100,75,23,29,562,122,10,18,248,37,14,30,23,28,26,140,228,63,87,13,35,9,10,69,18,292,17,942,110,6,111,29,66,175,18,62,7,72,265,39,10,219,265,11,65,6
2009,Spain,1769,0.16,7,0,18,4,282,19,26,0,12,401,29,7,5,74,15,0,6,4,6,3,34,54,18,8,0,15,0,0,13,4,86,8,202,23,0,9,0,8,47,8,11,0,11,126,7,0,46,38,0,15,0
2009,Sri Lanka,2009,0.18,7,0,16,3,469,13,36,0,0,68,25,6,4,61,14,7,16,12,7,3,130,46,33,22,5,13,0,6,39,0,161,5,401,24,4,42,7,17,45,6,8,0,12,124,4,0,46,29,0,8,0
2009,Sudan,3577,0.32,13,9,167,0,171,88,33,0,8,107,88,0,8,92,26,198,20,54,4,66,97,60,76,154,0,60,0,249,23,51,63,0,198,123,27,72,6,12,106,0,0,54,170,331,81,6,278,91,0,29,0
2009,Suriname,227,0.02,0,0,0,0,9,0,0,0,0,46,4,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,7,0,99,7,0,0,0,0,13,0,0,0,0,6,0,0,4,0,0,3,0
2009,Swaziland,42,0.0,0,0,0,0,5,0,4,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Sweden,1138,0.1,0,0,25,0,280,19,19,4,7,104,27,8,6,29,0,0,3,3,7,0,17,33,17,16,0,9,0,0,7,0,38,6,150,31,0,18,0,8,42,0,6,0,9,64,14,3,29,48,0,7,0
2009,Switzerland,798,0.07,3,0,14,0,173,11,19,0,6,75,9,11,5,19,9,3,0,0,0,0,13,33,7,5,5,8,0,3,9,0,42,3,106,9,0,15,7,12,13,0,10,4,8,57,8,0,22,23,0,6,0
2009,Syria,2442,0.22,4,0,47,5,646,18,19,6,0,132,28,0,0,246,41,5,18,11,5,0,27,59,134,23,3,16,0,10,12,5,139,13,159,36,0,107,23,19,141,13,10,0,21,103,6,0,59,33,22,7,0
2009,Taiwan,8038,0.71,28,5,81,18,3749,72,45,15,11,154,102,53,7,179,42,16,24,21,19,3,193,196,111,33,4,72,0,11,45,14,350,21,732,74,0,80,31,74,120,15,14,0,24,555,50,6,184,341,0,23,4
2009,Tajikistan,265,0.02,0,0,0,0,19,25,3,0,7,10,6,0,3,0,0,0,0,0,0,0,0,6,3,7,0,4,0,18,0,5,15,0,77,0,0,4,0,0,5,0,0,0,0,8,0,0,9,10,0,0,0
